               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.015013,           0.0096375,                   0,           0.0080071,                 0.9,            0.062349,             0.02796,            0.062293,             0.01317,                   0,             0.00727,             0.00727,             0.00727
                  93,            0.011478,            0.009446,                   0,            0.007732,                 0.9,            0.052589,            0.018768,            0.062711,             0.01288,                   0,             0.00724,             0.00724,             0.00724
                  94,            0.014079,             0.01106,                   0,           0.0075758,                 0.8,            0.062062,            0.025292,            0.063004,            0.013289,                   0,             0.00721,             0.00721,             0.00721
                  95,             0.01547,            0.010588,                   0,            0.008867,                 0.9,            0.061658,            0.027342,            0.063163,            0.013066,                   0,             0.00718,             0.00718,             0.00718
                  96,            0.011782,            0.010489,                   0,           0.0083333,                 0.8,            0.057071,            0.019051,            0.062394,            0.013478,                   0,             0.00715,             0.00715,             0.00715
                  97,            0.011715,           0.0095715,                   0,           0.0079602,                 0.8,            0.050901,            0.016071,            0.063147,            0.013185,                   0,             0.00712,             0.00712,             0.00712
                  98,            0.014366,           0.0084777,                   0,            0.007384,                 0.7,            0.044886,            0.017441,            0.063068,            0.013365,                   0,             0.00709,             0.00709,             0.00709
                  99,            0.014252,           0.0080384,                   0,           0.0070994,                 0.7,            0.061904,            0.021793,            0.063904,            0.013084,                   0,             0.00706,             0.00706,             0.00706
                 100,            0.013506,            0.010131,                   0,           0.0079455,                 0.7,            0.064483,            0.020362,            0.063665,            0.013218,                   0,             0.00703,             0.00703,             0.00703
                 101,            0.013023,           0.0091031,                   0,           0.0079365,                 0.7,            0.071246,            0.020767,            0.063318,            0.013238,                   0,               0.007,               0.007,               0.007
                 102,             0.01511,           0.0092066,                   0,            0.068881,                 0.1,            0.077744,            0.031344,            0.062813,            0.013453,                   0,             0.00697,             0.00697,             0.00697
                 103,            0.015889,           0.0080493,                   0,           0.0085575,                 0.7,            0.067485,             0.02107,            0.062531,            0.013477,                   0,             0.00694,             0.00694,             0.00694
                 104,            0.013071,            0.008654,                   0,           0.0086313,                 0.7,            0.056889,            0.019404,            0.062818,            0.013504,                   0,             0.00691,             0.00691,             0.00691
                 105,            0.012521,             0.01016,                   0,           0.0086634,                 0.7,            0.061018,            0.016215,            0.062779,             0.01339,                   0,             0.00688,             0.00688,             0.00688
                 106,            0.012361,           0.0085661,                   0,            0.009396,                 0.7,            0.063329,             0.02216,            0.062565,            0.013473,                   0,             0.00685,             0.00685,             0.00685
