               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,             0.02704,            0.010241,                   0,             0.47474,                 0.3,             0.29362,             0.17302,            0.052456,            0.027901,                   0,           0.0018019,           0.0018019,           0.0018019
                  90,            0.026483,            0.012644,                   0,             0.47902,                 0.3,             0.33409,             0.22313,             0.05128,            0.027849,                   0,           0.0017174,           0.0017174,           0.0017174
                  91,            0.038317,              0.0187,                   0,             0.55782,                 0.3,                0.34,             0.18856,            0.052138,            0.028124,                   0,           0.0016329,           0.0016329,           0.0016329
                  92,            0.029796,            0.011576,                   0,             0.56298,                 0.3,             0.34141,             0.19153,            0.051731,            0.027911,                   0,           0.0015483,           0.0015483,           0.0015483
                  93,            0.024831,            0.010482,                   0,             0.53986,                 0.3,             0.35508,             0.23135,            0.050715,             0.02816,                   0,           0.0014638,           0.0014638,           0.0014638
                  94,            0.039292,            0.020426,                   0,             0.59769,                 0.3,             0.36255,             0.16458,            0.051929,            0.028134,                   0,           0.0013793,           0.0013793,           0.0013793
                  95,            0.024429,            0.012579,                   0,             0.64214,                 0.3,             0.34678,             0.21916,            0.049722,            0.028456,                   0,           0.0012948,           0.0012948,           0.0012948
                  96,            0.029012,           0.0099512,                   0,             0.49963,                 0.4,             0.34906,             0.17444,            0.051618,            0.028072,                   0,           0.0012102,           0.0012102,           0.0012102
                  97,            0.035284,            0.013242,                   0,             0.49222,                 0.4,             0.34891,             0.19747,            0.050426,            0.028098,                   0,           0.0011257,           0.0011257,           0.0011257
                  98,            0.025171,            0.019453,                   0,             0.49913,             0.39878,             0.35466,             0.17739,            0.050898,            0.027724,                   0,           0.0010412,           0.0010412,           0.0010412
                  99,            0.046261,            0.015479,                   0,             0.48717,                 0.4,             0.35744,             0.19544,            0.051602,            0.027589,                   0,          0.00095667,          0.00095667,          0.00095667
